gid,tag_label
0003164d-6456-4c32-8e2e-340a03c4c301,album rock
0003164d-6456-4c32-8e2e-340a03c4c301,rock
0003164d-6456-4c32-8e2e-340a03c4c301,arena rock
0003164d-6456-4c32-8e2e-340a03c4c301,r&b
0003164d-6456-4c32-8e2e-340a03c4c301,pop/rock
0003164d-6456-4c32-8e2e-340a03c4c301,contemporary pop/rock
000c4d76-daff-3287-bd71-658922c8ff93,funk
000c4d76-daff-3287-bd71-658922c8ff93,disco
000c4d76-daff-3287-bd71-658922c8ff93,rock
000c4d76-daff-3287-bd71-658922c8ff93,hip hop
000c4d76-daff-3287-bd71-658922c8ff93,new wave
000c4d76-daff-3287-bd71-658922c8ff93,alternative
016df8ae-25de-3dbf-8541-b098011190d0,love
016df8ae-25de-3dbf-8541-b098011190d0,illinois
0003164d-6456-4c32-8e2e-340a03c4c301,rock and roll all night
0203ad7b-0e44-3cc5-bdd2-600b2c7dd519,nü metal
016df8ae-25de-3dbf-8541-b098011190d0,industrial rock
016df8ae-25de-3dbf-8541-b098011190d0,industrial metal
1fbf1b22-aa7c-3183-81a4-7ab67884915b,electronica; northern soul; idm; motown; funk
000e77a3-7480-3fe8-861d-a9dd531e005e,latin
000e77a3-7480-3fe8-861d-a9dd531e005e,rock
00408f71-1551-336b-8398-0e3805ca3d10,r b
00408f71-1551-336b-8398-0e3805ca3d10,jazz
01b41fb7-fd35-3eeb-8c21-8e4ff02ffacb,soul
002a0ef6-42ad-36b3-8f0d-a93fdd4469f4,rock
3b4eb3cd-2a20-3d85-88f6-d4c4701bcc5e,pop/rock
3b4eb3cd-2a20-3d85-88f6-d4c4701bcc5e,heavy metal
028917b0-aa65-3e0e-92c7-0d80eb8bad1b,rock & roll
228738f1-0c1a-3b20-925a-e6e97de73b74,pop
0ad2364a-d957-4b3e-81d7-b909f3435b8b,indie rock
09a448b6-b034-3e09-9978-7a70c6b43031,soul
00408f71-1551-336b-8398-0e3805ca3d10,soul
016085b3-d463-3dee-b9dd-6b6d8cf17941,metal
32c03a42-69b8-31ee-aba5-a5934618fe4b,hip hop
32c03a42-69b8-31ee-aba5-a5934618fe4b,rap
137053bc-7ab0-3bcf-bcb7-0a94b981172e,heavy metal
137053bc-7ab0-3bcf-bcb7-0a94b981172e,alternative/indie rock
137053bc-7ab0-3bcf-bcb7-0a94b981172e,pop rock
137053bc-7ab0-3bcf-bcb7-0a94b981172e,rock
137053bc-7ab0-3bcf-bcb7-0a94b981172e,pop/rock
137053bc-7ab0-3bcf-bcb7-0a94b981172e,alternative pop/rock
137053bc-7ab0-3bcf-bcb7-0a94b981172e,alternative rock
0f89a977-7dd5-335b-bdc8-04d80313e9d8,psychedelic rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,pop/rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,alternative rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,alternative/indie rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,indie rock
018cc303-30ee-3450-bcd3-ab05196b7ff4,britannique
0270261b-36ed-32e7-b428-199e955d1f14,house
0270261b-36ed-32e7-b428-199e955d1f14,pop
0270261b-36ed-32e7-b428-199e955d1f14,ballad
0270261b-36ed-32e7-b428-199e955d1f14,electro
3b4eb3cd-2a20-3d85-88f6-d4c4701bcc5e,alternative ccm
20729f16-523e-3888-947a-344cc5cd8b7d,dr5
0270261b-36ed-32e7-b428-199e955d1f14,electropop
137053bc-7ab0-3bcf-bcb7-0a94b981172e,rock_pop rock_rock_pop rock_alternative rock
016085b3-d463-3dee-b9dd-6b6d8cf17941,metal nu metal
137053bc-7ab0-3bcf-bcb7-0a94b981172e,alt funk
137053bc-7ab0-3bcf-bcb7-0a94b981172e,00s
00408f71-1551-336b-8398-0e3805ca3d10,club
3b4eb3cd-2a20-3d85-88f6-d4c4701bcc5e,contemporary christian
137053bc-7ab0-3bcf-bcb7-0a94b981172e,funk metal
137053bc-7ab0-3bcf-bcb7-0a94b981172e,trip hop
0270261b-36ed-32e7-b428-199e955d1f14,europop
0a2e951e-aee5-3e59-a9e4-5e19c24350b1,easy listening
0143ece4-8879-3a47-9d6f-88816c18a47f,rock
01fc969e-bedd-3b9b-985a-e0a29132e543,hard rock
0143ece4-8879-3a47-9d6f-88816c18a47f,country rock
1454f0e5-a340-3c20-a35e-1a51fc044d90,country
0ce4b9a6-6274-32c3-92e0-a0f1b25655b3,anime
01fc969e-bedd-3b9b-985a-e0a29132e543,rock
065bcaed-50f1-3375-8f95-2c36233e838a,pop/rock
065bcaed-50f1-3375-8f95-2c36233e838a,heavy metal
065bcaed-50f1-3375-8f95-2c36233e838a,alternative pop/rock
065bcaed-50f1-3375-8f95-2c36233e838a,hard rock
065bcaed-50f1-3375-8f95-2c36233e838a,alternative metal
065bcaed-50f1-3375-8f95-2c36233e838a,alternative/indie rock
065bcaed-50f1-3375-8f95-2c36233e838a,rock
01fc969e-bedd-3b9b-985a-e0a29132e543,blues
034557ed-14a0-3d2c-8e45-955324153984,pop/rock
034557ed-14a0-3d2c-8e45-955324153984,death metal
034557ed-14a0-3d2c-8e45-955324153984,heavy metal
034557ed-14a0-3d2c-8e45-955324153984,metal
034557ed-14a0-3d2c-8e45-955324153984,alternative metal
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,contemporary pop/rock
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,hard rock
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,pop
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,album rock
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,rock
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,arena rock
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,pop/rock
0143ece4-8879-3a47-9d6f-88816c18a47f,folk rock
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,alternative ccm
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,ccm
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,christian rock
065bcaed-50f1-3375-8f95-2c36233e838a,stoner metal
034557ed-14a0-3d2c-8e45-955324153984,speed/thrash metal
00f74ec3-809d-38ef-ad50-a8bc9ce936d9,power pop
1454f0e5-a340-3c20-a35e-1a51fc044d90,country blues
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,gospel
09c0ec24-1f71-300f-9af6-3c3986601296,nu-metal
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,religious
1f6bbf67-4a04-3eb0-acc6-9fdc5cc01e1f,contemporary christian
034557ed-14a0-3d2c-8e45-955324153984,progressive metal
0c69cce6-c1fa-3b6e-9cb1-064922211949,rock
48d6d398-43b3-46ad-b023-c88b880bbbd5,alternative rock
03b5c4e1-a75f-494c-999b-3d921d853989,country
48d6d398-43b3-46ad-b023-c88b880bbbd5,indie rock
0b604cff-1871-35e6-9113-450c1dd7542c,underground rap
0b604cff-1871-35e6-9113-450c1dd7542c,hip hop rap
0b604cff-1871-35e6-9113-450c1dd7542c,rap
202997aa-10b0-3bc9-b87a-5eae7ce34d81,pop
202997aa-10b0-3bc9-b87a-5eae7ce34d81,britannique
061d7ecb-cad5-4c11-bbc3-632480b1efb6,pop/rock
061d7ecb-cad5-4c11-bbc3-632480b1efb6,dance-pop
061d7ecb-cad5-4c11-bbc3-632480b1efb6,pop
061d7ecb-cad5-4c11-bbc3-632480b1efb6,adult contemporary
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,hard rock
0258a00f-516d-4141-9a76-cc604d82b3f0,hard rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,alternative
0258a00f-516d-4141-9a76-cc604d82b3f0,alternative
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,soul
0258a00f-516d-4141-9a76-cc604d82b3f0,soul
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,rock
0258a00f-516d-4141-9a76-cc604d82b3f0,rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,r&b
0258a00f-516d-4141-9a76-cc604d82b3f0,r&b
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,pop/rock
0258a00f-516d-4141-9a76-cc604d82b3f0,pop/rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,soft rock
0258a00f-516d-4141-9a76-cc604d82b3f0,soft rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,contemporary pop/rock
0258a00f-516d-4141-9a76-cc604d82b3f0,contemporary pop/rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,alternative/indie rock
0258a00f-516d-4141-9a76-cc604d82b3f0,alternative/indie rock
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,album rock
0258a00f-516d-4141-9a76-cc604d82b3f0,album rock
1f4f19f6-0f01-360e-ac3d-adfc86311c9c,electronica
0b604cff-1871-35e6-9113-450c1dd7542c,alternative rap
061d7ecb-cad5-4c11-bbc3-632480b1efb6,teen pop
061d7ecb-cad5-4c11-bbc3-632480b1efb6,euro-dance
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,neo-soul
0258a00f-516d-4141-9a76-cc604d82b3f0,neo-soul
25512b66-1df0-3df6-8ea3-914ea3f4e465,metal nu metal
202997aa-10b0-3bc9-b87a-5eae7ce34d81,rnb/swing
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,american trad rock
0258a00f-516d-4141-9a76-cc604d82b3f0,american trad rock
03b5c4e1-a75f-494c-999b-3d921d853989,country pop
0b604cff-1871-35e6-9113-450c1dd7542c,turntablism
0d3ae822-3d98-4825-8c07-8a5c2a6298b1,neo-psychedelia
0258a00f-516d-4141-9a76-cc604d82b3f0,neo-psychedelia
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,rock
42d13cf9-bdb3-3258-9761-5118169b8856,rock
42d13cf9-bdb3-3258-9761-5118169b8856,punk rock
ca4f9ceb-25a6-356c-829e-1fe4f53ca199,country
42d13cf9-bdb3-3258-9761-5118169b8856,pop/rock
42d13cf9-bdb3-3258-9761-5118169b8856,punk-pop
42d13cf9-bdb3-3258-9761-5118169b8856,alternative/indie rock
08326b4e-5496-44b3-9256-4c4a530a18ea,pop/rock
08326b4e-5496-44b3-9256-4c4a530a18ea,r&b
08326b4e-5496-44b3-9256-4c4a530a18ea,arena rock
08326b4e-5496-44b3-9256-4c4a530a18ea,hard rock
08326b4e-5496-44b3-9256-4c4a530a18ea,heavy metal
08326b4e-5496-44b3-9256-4c4a530a18ea,pop-metal
08326b4e-5496-44b3-9256-4c4a530a18ea,contemporary pop/rock
08326b4e-5496-44b3-9256-4c4a530a18ea,album rock
08326b4e-5496-44b3-9256-4c4a530a18ea,disco
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,r&b
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,pop/rock
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,vocal
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,adult contemporary
28ab98b5-38a2-4cbc-b1bb-f91c21cd34aa,american popular song
1d2483ae-f466-3954-ab7d-b00ad71abb00,blues rock
42d13cf9-bdb3-3258-9761-5118169b8856,alternative punk
42d13cf9-bdb3-3258-9761-5118169b8856,emo
01d92c64-9ffd-3e8b-8bb2-ed9701ffdfb8,alternative
01d92c64-9ffd-3e8b-8bb2-ed9701ffdfb8,punk rock
3211b035-560a-338a-9540-9d79e5a64c2b,downtempo
3211b035-560a-338a-9540-9d79e5a64c2b,electronic
041e208d-b6d1-3072-9d2d-5ac5ebbb08dd,pop/rock
041e208d-b6d1-3072-9d2d-5ac5ebbb08dd,pop
041e208d-b6d1-3072-9d2d-5ac5ebbb08dd,contemporary pop/rock
041e208d-b6d1-3072-9d2d-5ac5ebbb08dd,adult alternative pop/rock
076efdb4-ce4f-3746-9fd9-abc7f8720732,indie
0e56345e-1860-41d7-ba2c-0aa6b2347496,soundtrack
0e56345e-1860-41d7-ba2c-0aa6b2347496,electronic
018f69c2-6269-39f0-aecf-8c417e406ae1,metal
0284fb93-77da-3bc7-b6cb-e00635343139,pop/rock
0284fb93-77da-3bc7-b6cb-e00635343139,pop
0284fb93-77da-3bc7-b6cb-e00635343139,contemporary r&b
018f69c2-6269-39f0-aecf-8c417e406ae1,pop/rock
018f69c2-6269-39f0-aecf-8c417e406ae1,death metal
018f69c2-6269-39f0-aecf-8c417e406ae1,heavy metal
018f69c2-6269-39f0-aecf-8c417e406ae1,alternative metal
f15fd359-4b55-3c8a-8b26-231936d2c1dc,r&b
f15fd359-4b55-3c8a-8b26-231936d2c1dc,contemporary gospel
f15fd359-4b55-3c8a-8b26-231936d2c1dc,urban
076efdb4-ce4f-3746-9fd9-abc7f8720732,alternative pop/rock
076efdb4-ce4f-3746-9fd9-abc7f8720732,pop/rock
076efdb4-ce4f-3746-9fd9-abc7f8720732,british folk
076efdb4-ce4f-3746-9fd9-abc7f8720732,indie folk
076efdb4-ce4f-3746-9fd9-abc7f8720732,alternative/indie rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,rock & roll
020e5fe5-0921-3f99-b7e1-f105f983aad7,hard rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,album rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,folk-rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,folk rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,pop/rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,soft rock
020e5fe5-0921-3f99-b7e1-f105f983aad7,folk
0181b08e-1658-39de-be5d-382a2d835f30,house
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,country-pop
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,pop
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,adult contemporary
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,am pop
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,country
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,rock
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,soft rock
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,pop/rock
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,contemporary pop/rock
3211b035-560a-338a-9540-9d79e5a64c2b,electronica dance
0e56345e-1860-41d7-ba2c-0aa6b2347496,stage screen
0284fb93-77da-3bc7-b6cb-e00635343139,teen pop
018f69c2-6269-39f0-aecf-8c417e406ae1,speed/thrash metal
f15fd359-4b55-3c8a-8b26-231936d2c1dc,black gospel
0181b08e-1658-39de-be5d-382a2d835f30,electronica dance
0e56345e-1860-41d7-ba2c-0aa6b2347496,modern classical
0e56345e-1860-41d7-ba2c-0aa6b2347496,score
02dbab1f-fd9d-33ed-8a03-9dd1878a3f21,rock and roll
f15fd359-4b55-3c8a-8b26-231936d2c1dc,gospel
076efdb4-ce4f-3746-9fd9-abc7f8720732,indie pop
076efdb4-ce4f-3746-9fd9-abc7f8720732,bluegrass
f15fd359-4b55-3c8a-8b26-231936d2c1dc,religious
00839344-50e3-4b6d-8f9c-d5d48e83f2d5,country-rock
1543e361-cb17-3dc1-94dd-5dc048a876ab,electronic
26927997-6b96-3736-bc75-bada73069537,electronic
26927997-6b96-3736-bc75-bada73069537,rock
55e1dd26-a68d-3756-8f18-4f554c19294a,country
55e1dd26-a68d-3756-8f18-4f554c19294a,contemporary country
1051d982-af85-331e-bbab-ee0f5908fbc7,contemporary r&b
1051d982-af85-331e-bbab-ee0f5908fbc7,r b
1051d982-af85-331e-bbab-ee0f5908fbc7,hip hop
1051d982-af85-331e-bbab-ee0f5908fbc7,rap and hip-hop_r b_r b soul_r b_rap and hip-hop_r b
1051d982-af85-331e-bbab-ee0f5908fbc7,soul
1051d982-af85-331e-bbab-ee0f5908fbc7,urban
1051d982-af85-331e-bbab-ee0f5908fbc7,r&b
24faf335-bf22-3bc2-8cd4-af71c4bac417,blues-rock
24faf335-bf22-3bc2-8cd4-af71c4bac417,blues
40420069-25b7-3642-8072-173cec6511ef,electronic
40420069-25b7-3642-8072-173cec6511ef,soundtrack
40420069-25b7-3642-8072-173cec6511ef,rock
10c56b46-3126-48d7-b610-04f1975161eb,death metal
10c56b46-3126-48d7-b610-04f1975161eb,pop/rock
10c56b46-3126-48d7-b610-04f1975161eb,heavy metal
10c56b46-3126-48d7-b610-04f1975161eb,metal
10c56b46-3126-48d7-b610-04f1975161eb,technical death metal
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,album rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,arena rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,américain
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,blues-rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,classic rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,heavy metal
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,pop/rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,hard rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,blues rock
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,folk rock
1051d982-af85-331e-bbab-ee0f5908fbc7,neo-soul
17224b60-7ad6-3cf1-b0b0-1acc46ba9dd2,abstract
40420069-25b7-3642-8072-173cec6511ef,funk soul
1568a947-505e-3c2b-b7c2-a992150c9583,alternative & punk
10c56b46-3126-48d7-b610-04f1975161eb,progressive death metal
024bf2c0-c6ac-35f4-bf49-640f5e7fa7cf,british metal
55e1dd26-a68d-3756-8f18-4f554c19294a,neo-traditionalist country
1051d982-af85-331e-bbab-ee0f5908fbc7,neo soul
f25b84a0-a585-3b84-a7d5-6bdbdddbd960,pop r b
10c56b46-3126-48d7-b610-04f1975161eb,progressive metal
178a72f9-1f70-3ec0-bfc4-81a199523ed3,pop/rock
178a72f9-1f70-3ec0-bfc4-81a199523ed3,stage & screen
178a72f9-1f70-3ec0-bfc4-81a199523ed3,comedy rock
178a72f9-1f70-3ec0-bfc4-81a199523ed3,hard rock
178a72f9-1f70-3ec0-bfc4-81a199523ed3,heavy metal
178a72f9-1f70-3ec0-bfc4-81a199523ed3,rock
44c86dbf-379c-3cf6-a73c-f89964738e64,rock
095af3da-f9cd-3be7-be7c-e785f73c43d6,hip-hop
7158704e-8683-437d-bedf-d209a3a3e347,alternative rock
1c4aba90-e38c-350d-a7b4-12b945e58866,latin
1c4aba90-e38c-350d-a7b4-12b945e58866,adult contemporary
1c4aba90-e38c-350d-a7b4-12b945e58866,dance-pop
1c4aba90-e38c-350d-a7b4-12b945e58866,pop
00988926-cce7-35fa-9e9e-37df243953c2,pop/rock
00988926-cce7-35fa-9e9e-37df243953c2,contemporary pop/rock
00988926-cce7-35fa-9e9e-37df243953c2,singer/songwriter
00988926-cce7-35fa-9e9e-37df243953c2,hard rock
00988926-cce7-35fa-9e9e-37df243953c2,classic rock
00988926-cce7-35fa-9e9e-37df243953c2,album rock
00988926-cce7-35fa-9e9e-37df243953c2,rock
178a72f9-1f70-3ec0-bfc4-81a199523ed3,soundtrack
03ec1be9-ff84-3439-a626-2284fcc9ad75,pop/rock
095af3da-f9cd-3be7-be7c-e785f73c43d6,rap
095af3da-f9cd-3be7-be7c-e785f73c43d6,east coast rap
095af3da-f9cd-3be7-be7c-e785f73c43d6,hardcore rap
1259224d-c00b-3d10-9f44-35b4fe6e97f9,pop/rock
1259224d-c00b-3d10-9f44-35b4fe6e97f9,heavy metal
1259224d-c00b-3d10-9f44-35b4fe6e97f9,electronic
1259224d-c00b-3d10-9f44-35b4fe6e97f9,metal
1259224d-c00b-3d10-9f44-35b4fe6e97f9,alternative metal
65dc3693-3f4f-3f06-8da9-66e2e7b3e304,pop/rock
00c6c124-06ce-342f-99ed-d074799473f9,pop/rock
00c6c124-06ce-342f-99ed-d074799473f9,punk revival
00c6c124-06ce-342f-99ed-d074799473f9,punk-pop
00c6c124-06ce-342f-99ed-d074799473f9,alternative/indie rock
1cd392e7-39a6-4302-9b50-0ba05ea9c39b,rock
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,easy listening
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,vocal
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,christmas
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,holidays
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,pop/rock
178a72f9-1f70-3ec0-bfc4-81a199523ed3,soundtracks
1c4aba90-e38c-350d-a7b4-12b945e58866,latin pop
1259224d-c00b-3d10-9f44-35b4fe6e97f9,dark ambient
0c74562c-73ef-42e6-9374-8608a0ad68e7,deep house
00c6c124-06ce-342f-99ed-d074799473f9,ska-punk
11c00129-2a94-41b6-ad6d-f798ef78bd46,indie pop
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,michael bublé
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,traditional pop
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,holiday
130dfd7c-7f64-41b7-b89f-189ebc07e2b4,vocal pop
0bfdc493-64e4-3cc2-90d0-ca6497a68fd7,classical
0d9be019-0335-3dde-8cae-da899f5a9289,the tuss
c4f4d386-df61-3433-ae7c-ce5b35803b1e,soul
0163dc62-b5a3-3509-99b7-c61a594fec7f,stage & screen
0163dc62-b5a3-3509-99b7-c61a594fec7f,folk
0163dc62-b5a3-3509-99b7-c61a594fec7f,r&b
0163dc62-b5a3-3509-99b7-c61a594fec7f,album rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,baroque pop
0163dc62-b5a3-3509-99b7-c61a594fec7f,contemporary pop/rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,folk-pop
0163dc62-b5a3-3509-99b7-c61a594fec7f,rock & roll
0163dc62-b5a3-3509-99b7-c61a594fec7f,soft rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,soul
00509546-2a63-3176-a50d-4932847522e7,rock
06fb6ea0-17ba-3fb6-881c-a1133a10f1a1,rock
05a53de6-685c-46a7-b5bf-7ae3d10583dc,pop/rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,soundtrack
0163dc62-b5a3-3509-99b7-c61a594fec7f,singer/songwriter
0163dc62-b5a3-3509-99b7-c61a594fec7f,pop
0163dc62-b5a3-3509-99b7-c61a594fec7f,am pop
0163dc62-b5a3-3509-99b7-c61a594fec7f,folk-rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,pop/rock
0028268e-c141-345a-a07e-d08f33a4cf58,heavy metal
0028268e-c141-345a-a07e-d08f33a4cf58,college rock
0028268e-c141-345a-a07e-d08f33a4cf58,rock
0028268e-c141-345a-a07e-d08f33a4cf58,alternative and punk
0028268e-c141-345a-a07e-d08f33a4cf58,alternative-rock
0028268e-c141-345a-a07e-d08f33a4cf58,rap-rock
0028268e-c141-345a-a07e-d08f33a4cf58,pop/rock
0028268e-c141-345a-a07e-d08f33a4cf58,alternative pop/rock
0028268e-c141-345a-a07e-d08f33a4cf58,alternative rock
0028268e-c141-345a-a07e-d08f33a4cf58,alternative/indie rock
0028268e-c141-345a-a07e-d08f33a4cf58,dance-rock
01b0d046-1f47-391a-b8e9-b3b089d7c130,pop/rock
01b0d046-1f47-391a-b8e9-b3b089d7c130,contemporary pop/rock
01b0d046-1f47-391a-b8e9-b3b089d7c130,adult contemporary
01b0d046-1f47-391a-b8e9-b3b089d7c130,soul
01b0d046-1f47-391a-b8e9-b3b089d7c130,r&b
187a894d-2d03-3cdb-94e5-f09cbd78eaa2,pop
00509546-2a63-3176-a50d-4932847522e7,psychedelic rock
00509546-2a63-3176-a50d-4932847522e7,blues-rock
00e5797f-489c-37f4-90a1-a43eca869d64,adult alternative pop/rock
00e5797f-489c-37f4-90a1-a43eca869d64,college rock
00e5797f-489c-37f4-90a1-a43eca869d64,album rock
00e5797f-489c-37f4-90a1-a43eca869d64,dance-rock
00e5797f-489c-37f4-90a1-a43eca869d64,pop rock
00e5797f-489c-37f4-90a1-a43eca869d64,alternative
00e5797f-489c-37f4-90a1-a43eca869d64,rock
00e5797f-489c-37f4-90a1-a43eca869d64,pop/rock
00e5797f-489c-37f4-90a1-a43eca869d64,contemporary pop/rock
00e5797f-489c-37f4-90a1-a43eca869d64,alternative pop/rock
00e5797f-489c-37f4-90a1-a43eca869d64,alternative rock
00e5797f-489c-37f4-90a1-a43eca869d64,alternative/indie rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,soundtracks
0163dc62-b5a3-3509-99b7-c61a594fec7f,psychedelic/garage
0028268e-c141-345a-a07e-d08f33a4cf58,alt-rock
0028268e-c141-345a-a07e-d08f33a4cf58,funk metal_rock_funk metal_rock_alternative rock
0163dc62-b5a3-3509-99b7-c61a594fec7f,early r&b
11932b3e-d3ce-4d69-8f5d-2c81d02ff562,indie rock/alternative
0028268e-c141-345a-a07e-d08f33a4cf58,00s
0028268e-c141-345a-a07e-d08f33a4cf58,rock 90 s
0163dc62-b5a3-3509-99b7-c61a594fec7f,pop-soul
0163dc62-b5a3-3509-99b7-c61a594fec7f,early pop/rock
0028268e-c141-345a-a07e-d08f33a4cf58,funk metal
0028268e-c141-345a-a07e-d08f33a4cf58,general alternative
01b0d046-1f47-391a-b8e9-b3b089d7c130,slow rock
01b0d046-1f47-391a-b8e9-b3b089d7c130,on silence wings
00e5797f-489c-37f4-90a1-a43eca869d64,post-punk
0a62e252-d46d-3868-83e8-52a5fb212880,trance
0344e595-4148-3f21-b917-fd3fdeb3e9de,blues
0344e595-4148-3f21-b917-fd3fdeb3e9de,rock
0a62e252-d46d-3868-83e8-52a5fb212880,electronic
0a62e252-d46d-3868-83e8-52a5fb212880,club/dance
008dbc04-88ab-3d5f-b981-0d84473b5d3c,alternative
04adc962-38aa-357b-8047-cc31d3d69a77,pop
01a01adb-0642-4a4d-ae2b-8418512b27db,funk
01a01adb-0642-4a4d-ae2b-8418512b27db,adult contemporary
01a01adb-0642-4a4d-ae2b-8418512b27db,soul
01a01adb-0642-4a4d-ae2b-8418512b27db,pop
00eadb51-a688-33d7-b6e7-b4f19b8561bf,rock
00eadb51-a688-33d7-b6e7-b4f19b8561bf,rock & roll
1553662d-b445-3153-b7d8-8366c2bd2b4e,black metal
0156cb37-e806-3b63-9373-04fe6ddb0275,pop
0479fc24-7e87-325e-9fac-0564e8317587,r&b
0479fc24-7e87-325e-9fac-0564e8317587,pop/rock
0479fc24-7e87-325e-9fac-0564e8317587,contemporary pop/rock
0479fc24-7e87-325e-9fac-0564e8317587,soul
0479fc24-7e87-325e-9fac-0564e8317587,adult contemporary
0156cb37-e806-3b63-9373-04fe6ddb0275,folk-rock
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,pop/rock
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,blues
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,folk
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,adult alternative pop/rock
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,rock
03fb42c4-d5fb-3692-9ae3-82ef9e9c7df7,alternative/indie rock
0156cb37-e806-3b63-9373-04fe6ddb0275,rock
033581e6-c004-3d40-a765-9688581b7896,rock
033581e6-c004-3d40-a765-9688581b7896,alternative/indie rock
033581e6-c004-3d40-a765-9688581b7896,album rock
033581e6-c004-3d40-a765-9688581b7896,dance-rock
033581e6-c004-3d40-a765-9688581b7896,pop rock
033581e6-c004-3d40-a765-9688581b7896,art rock
033581e6-c004-3d40-a765-9688581b7896,experimental rock
033581e6-c004-3d40-a765-9688581b7896,pop/rock
033581e6-c004-3d40-a765-9688581b7896,contemporary pop/rock
008dbc04-88ab-3d5f-b981-0d84473b5d3c,indie
